Time,Frame,r,Phi,Theta,FILE
11440,1144,8,0,270,image/output_011440_000006.png
11440,1144,8,0,315,image/output_011440_000007.png
11440,1144,8,45,0,image/output_011440_000008.png
11440,1144,8,45,45,image/output_011440_000009.png
11440,1144,8,45,90,image/output_011440_000010.png
11440,1144,8,45,135,image/output_011440_000011.png
11440,1144,8,45,180,image/output_011440_000012.png
11440,1144,8,45,225,image/output_011440_000013.png
11440,1144,8,45,270,image/output_011440_000014.png
11440,1144,8,45,315,image/output_011440_000015.png
11440,1144,8,90,0,image/output_011440_000016.png
11440,1144,8,90,45,image/output_011440_000017.png
11440,1144,8,90,90,image/output_011440_000018.png
11440,1144,8,90,135,image/output_011440_000019.png
11440,1144,8,90,180,image/output_011440_000020.png
11440,1144,8,90,225,image/output_011440_000021.png
11440,1144,8,90,270,image/output_011440_000022.png
11440,1144,8,90,315,image/output_011440_000023.png
11450,1145,8,0,0,image/output_011450_000000.png
11450,1145,8,0,45,image/output_011450_000001.png
11450,1145,8,0,90,image/output_011450_000002.png
11450,1145,8,0,135,image/output_011450_000003.png
11450,1145,8,0,180,image/output_011450_000004.png
11450,1145,8,0,225,image/output_011450_000005.png
11450,1145,8,0,270,image/output_011450_000006.png
11450,1145,8,0,315,image/output_011450_000007.png
11450,1145,8,45,0,image/output_011450_000008.png
11450,1145,8,45,45,image/output_011450_000009.png
11450,1145,8,45,90,image/output_011450_000010.png
11450,1145,8,45,135,image/output_011450_000011.png
11450,1145,8,45,180,image/output_011450_000012.png
11450,1145,8,45,225,image/output_011450_000013.png
11450,1145,8,45,270,image/output_011450_000014.png
11450,1145,8,45,315,image/output_011450_000015.png
11450,1145,8,90,0,image/output_011450_000016.png
11450,1145,8,90,45,image/output_011450_000017.png
11450,1145,8,90,90,image/output_011450_000018.png
11450,1145,8,90,135,image/output_011450_000019.png
11450,1145,8,90,180,image/output_011450_000020.png
11450,1145,8,90,225,image/output_011450_000021.png
11450,1145,8,90,270,image/output_011450_000022.png
11450,1145,8,90,315,image/output_011450_000023.png
11460,1146,8,0,0,image/output_011460_000000.png
11460,1146,8,0,45,image/output_011460_000001.png
11460,1146,8,0,90,image/output_011460_000002.png
11460,1146,8,0,135,image/output_011460_000003.png
11460,1146,8,0,180,image/output_011460_000004.png
11460,1146,8,0,225,image/output_011460_000005.png
11460,1146,8,0,270,image/output_011460_000006.png
11460,1146,8,0,315,image/output_011460_000007.png
11460,1146,8,45,0,image/output_011460_000008.png
11460,1146,8,45,45,image/output_011460_000009.png
11460,1146,8,45,90,image/output_011460_000010.png
11460,1146,8,45,135,image/output_011460_000011.png
11460,1146,8,45,180,image/output_011460_000012.png
11460,1146,8,45,225,image/output_011460_000013.png
11460,1146,8,45,270,image/output_011460_000014.png
11460,1146,8,45,315,image/output_011460_000015.png
11460,1146,8,90,0,image/output_011460_000016.png
11460,1146,8,90,45,image/output_011460_000017.png
11460,1146,8,90,90,image/output_011460_000018.png
11460,1146,8,90,135,image/output_011460_000019.png
11460,1146,8,90,180,image/output_011460_000020.png
11460,1146,8,90,225,image/output_011460_000021.png
11460,1146,8,90,270,image/output_011460_000022.png
11460,1146,8,90,315,image/output_011460_000023.png
11470,1147,8,0,0,image/output_011470_000000.png
11470,1147,8,0,45,image/output_011470_000001.png
11470,1147,8,0,90,image/output_011470_000002.png
11470,1147,8,0,135,image/output_011470_000003.png
11470,1147,8,0,180,image/output_011470_000004.png
11470,1147,8,0,225,image/output_011470_000005.png
11470,1147,8,0,270,image/output_011470_000006.png
11470,1147,8,0,315,image/output_011470_000007.png
11470,1147,8,45,0,image/output_011470_000008.png
11470,1147,8,45,45,image/output_011470_000009.png
11470,1147,8,45,90,image/output_011470_000010.png
11470,1147,8,45,135,image/output_011470_000011.png
11470,1147,8,45,180,image/output_011470_000012.png
11470,1147,8,45,225,image/output_011470_000013.png
11470,1147,8,45,270,image/output_011470_000014.png
11470,1147,8,45,315,image/output_011470_000015.png
11470,1147,8,90,0,image/output_011470_000016.png
11470,1147,8,90,45,image/output_011470_000017.png
11470,1147,8,90,90,image/output_011470_000018.png
11470,1147,8,90,135,image/output_011470_000019.png
11470,1147,8,90,180,image/output_011470_000020.png
11470,1147,8,90,225,image/output_011470_000021.png
11470,1147,8,90,270,image/output_011470_000022.png
11470,1147,8,90,315,image/output_011470_000023.png
11480,1148,8,0,0,image/output_011480_000000.png
11480,1148,8,0,45,image/output_011480_000001.png
11480,1148,8,0,90,image/output_011480_000002.png
11480,1148,8,0,135,image/output_011480_000003.png
11480,1148,8,0,180,image/output_011480_000004.png
11480,1148,8,0,225,image/output_011480_000005.png
11480,1148,8,0,270,image/output_011480_000006.png
11480,1148,8,0,315,image/output_011480_000007.png
11480,1148,8,45,0,image/output_011480_000008.png
11480,1148,8,45,45,image/output_011480_000009.png
11480,1148,8,45,90,image/output_011480_000010.png
11480,1148,8,45,135,image/output_011480_000011.png
11480,1148,8,45,180,image/output_011480_000012.png
11480,1148,8,45,225,image/output_011480_000013.png
11480,1148,8,45,270,image/output_011480_000014.png
11480,1148,8,45,315,image/output_011480_000015.png
11480,1148,8,90,0,image/output_011480_000016.png
11480,1148,8,90,45,image/output_011480_000017.png
11480,1148,8,90,90,image/output_011480_000018.png
11480,1148,8,90,135,image/output_011480_000019.png
11480,1148,8,90,180,image/output_011480_000020.png
11480,1148,8,90,225,image/output_011480_000021.png
11480,1148,8,90,270,image/output_011480_000022.png
11480,1148,8,90,315,image/output_011480_000023.png
11490,1149,8,0,0,image/output_011490_000000.png
11490,1149,8,0,45,image/output_011490_000001.png
11490,1149,8,0,90,image/output_011490_000002.png
11490,1149,8,0,135,image/output_011490_000003.png
11490,1149,8,0,180,image/output_011490_000004.png
11490,1149,8,0,225,image/output_011490_000005.png
11490,1149,8,0,270,image/output_011490_000006.png
11490,1149,8,0,315,image/output_011490_000007.png
11490,1149,8,45,0,image/output_011490_000008.png
11490,1149,8,45,45,image/output_011490_000009.png
11490,1149,8,45,90,image/output_011490_000010.png
11490,1149,8,45,135,image/output_011490_000011.png
11490,1149,8,45,180,image/output_011490_000012.png
11490,1149,8,45,225,image/output_011490_000013.png
11490,1149,8,45,270,image/output_011490_000014.png
11490,1149,8,45,315,image/output_011490_000015.png
11490,1149,8,90,0,image/output_011490_000016.png
11490,1149,8,90,45,image/output_011490_000017.png
11490,1149,8,90,90,image/output_011490_000018.png
11490,1149,8,90,135,image/output_011490_000019.png
11490,1149,8,90,180,image/output_011490_000020.png
11490,1149,8,90,225,image/output_011490_000021.png
11490,1149,8,90,270,image/output_011490_000022.png
11490,1149,8,90,315,image/output_011490_000023.png
11500,1150,8,0,0,image/output_011500_000000.png
11500,1150,8,0,45,image/output_011500_000001.png
11500,1150,8,0,90,image/output_011500_000002.png
11500,1150,8,0,135,image/output_011500_000003.png
11500,1150,8,0,180,image/output_011500_000004.png
11500,1150,8,0,225,image/output_011500_000005.png
11500,1150,8,0,270,image/output_011500_000006.png
11500,1150,8,0,315,image/output_011500_000007.png
11500,1150,8,45,0,image/output_011500_000008.png
11500,1150,8,45,45,image/output_011500_000009.png
11500,1150,8,45,90,image/output_011500_000010.png
11500,1150,8,45,135,image/output_011500_000011.png
11500,1150,8,45,180,image/output_011500_000012.png
11500,1150,8,45,225,image/output_011500_000013.png
11500,1150,8,45,270,image/output_011500_000014.png
11500,1150,8,45,315,image/output_011500_000015.png
11500,1150,8,90,0,image/output_011500_000016.png
11500,1150,8,90,45,image/output_011500_000017.png
11500,1150,8,90,90,image/output_011500_000018.png
11500,1150,8,90,135,image/output_011500_000019.png
11500,1150,8,90,180,image/output_011500_000020.png
11500,1150,8,90,225,image/output_011500_000021.png
11500,1150,8,90,270,image/output_011500_000022.png
11500,1150,8,90,315,image/output_011500_000023.png
11510,1151,8,0,0,image/output_011510_000000.png
11510,1151,8,0,45,image/output_011510_000001.png
11510,1151,8,0,90,image/output_011510_000002.png
11510,1151,8,0,135,image/output_011510_000003.png
11510,1151,8,0,180,image/output_011510_000004.png
11510,1151,8,0,225,image/output_011510_000005.png
11510,1151,8,0,270,image/output_011510_000006.png
11510,1151,8,0,315,image/output_011510_000007.png
11510,1151,8,45,0,image/output_011510_000008.png
11510,1151,8,45,45,image/output_011510_000009.png
11510,1151,8,45,90,image/output_011510_000010.png
11510,1151,8,45,135,image/output_011510_000011.png
11510,1151,8,45,180,image/output_011510_000012.png
11510,1151,8,45,225,image/output_011510_000013.png
11510,1151,8,45,270,image/output_011510_000014.png
11510,1151,8,45,315,image/output_011510_000015.png
11510,1151,8,90,0,image/output_011510_000016.png
11510,1151,8,90,45,image/output_011510_000017.png
11510,1151,8,90,90,image/output_011510_000018.png
11510,1151,8,90,135,image/output_011510_000019.png
11510,1151,8,90,180,image/output_011510_000020.png
11510,1151,8,90,225,image/output_011510_000021.png
11510,1151,8,90,270,image/output_011510_000022.png
11510,1151,8,90,315,image/output_011510_000023.png
11520,1152,8,0,0,image/output_011520_000000.png
11520,1152,8,0,45,image/output_011520_000001.png
11520,1152,8,0,90,image/output_011520_000002.png
11520,1152,8,0,135,image/output_011520_000003.png
11520,1152,8,0,180,image/output_011520_000004.png
11520,1152,8,0,225,image/output_011520_000005.png
11520,1152,8,0,270,image/output_011520_000006.png
11520,1152,8,0,315,image/output_011520_000007.png
11520,1152,8,45,0,image/output_011520_000008.png
11520,1152,8,45,45,image/output_011520_000009.png
11520,1152,8,45,90,image/output_011520_000010.png
11520,1152,8,45,135,image/output_011520_000011.png
11520,1152,8,45,180,image/output_011520_000012.png
11520,1152,8,45,225,image/output_011520_000013.png
11520,1152,8,45,270,image/output_011520_000014.png
11520,1152,8,45,315,image/output_011520_000015.png
11520,1152,8,90,0,image/output_011520_000016.png
11520,1152,8,90,45,image/output_011520_000017.png
11520,1152,8,90,90,image/output_011520_000018.png
11520,1152,8,90,135,image/output_011520_000019.png
11520,1152,8,90,180,image/output_011520_000020.png
11520,1152,8,90,225,image/output_011520_000021.png
11520,1152,8,90,270,image/output_011520_000022.png
11520,1152,8,90,315,image/output_011520_000023.png
11530,1153,8,0,0,image/output_011530_000000.png
11530,1153,8,0,45,image/output_011530_000001.png
11530,1153,8,0,90,image/output_011530_000002.png
11530,1153,8,0,135,image/output_011530_000003.png
11530,1153,8,0,180,image/output_011530_000004.png
11530,1153,8,0,225,image/output_011530_000005.png
11530,1153,8,0,270,image/output_011530_000006.png
11530,1153,8,0,315,image/output_011530_000007.png
11530,1153,8,45,0,image/output_011530_000008.png
11530,1153,8,45,45,image/output_011530_000009.png
11530,1153,8,45,90,image/output_011530_000010.png
11530,1153,8,45,135,image/output_011530_000011.png
11530,1153,8,45,180,image/output_011530_000012.png
11530,1153,8,45,225,image/output_011530_000013.png
11530,1153,8,45,270,image/output_011530_000014.png
11530,1153,8,45,315,image/output_011530_000015.png
11530,1153,8,90,0,image/output_011530_000016.png
11530,1153,8,90,45,image/output_011530_000017.png
11530,1153,8,90,90,image/output_011530_000018.png
11530,1153,8,90,135,image/output_011530_000019.png
11530,1153,8,90,180,image/output_011530_000020.png
11530,1153,8,90,225,image/output_011530_000021.png
11530,1153,8,90,270,image/output_011530_000022.png
11530,1153,8,90,315,image/output_011530_000023.png
11540,1154,8,0,0,image/output_011540_000000.png
11540,1154,8,0,45,image/output_011540_000001.png
11540,1154,8,0,90,image/output_011540_000002.png
11540,1154,8,0,135,image/output_011540_000003.png
11540,1154,8,0,180,image/output_011540_000004.png
11540,1154,8,0,225,image/output_011540_000005.png
11540,1154,8,0,270,image/output_011540_000006.png
11540,1154,8,0,315,image/output_011540_000007.png
11540,1154,8,45,0,image/output_011540_000008.png
11540,1154,8,45,45,image/output_011540_000009.png
11540,1154,8,45,90,image/output_011540_000010.png
11540,1154,8,45,135,image/output_011540_000011.png
11540,1154,8,45,180,image/output_011540_000012.png
11540,1154,8,45,225,image/output_011540_000013.png
11540,1154,8,45,270,image/output_011540_000014.png
11540,1154,8,45,315,image/output_011540_000015.png
11540,1154,8,90,0,image/output_011540_000016.png
11540,1154,8,90,45,image/output_011540_000017.png
11540,1154,8,90,90,image/output_011540_000018.png
11540,1154,8,90,135,image/output_011540_000019.png
11540,1154,8,90,180,image/output_011540_000020.png
11540,1154,8,90,225,image/output_011540_000021.png
11540,1154,8,90,270,image/output_011540_000022.png
11540,1154,8,90,315,image/output_011540_000023.png
11550,1155,8,0,0,image/output_011550_000000.png
11550,1155,8,0,45,image/output_011550_000001.png
11550,1155,8,0,90,image/output_011550_000002.png
11550,1155,8,0,135,image/output_011550_000003.png
11550,1155,8,0,180,image/output_011550_000004.png
11550,1155,8,0,225,image/output_011550_000005.png
11550,1155,8,0,270,image/output_011550_000006.png
11550,1155,8,0,315,image/output_011550_000007.png
11550,1155,8,45,0,image/output_011550_000008.png
11550,1155,8,45,45,image/output_011550_000009.png
11550,1155,8,45,90,image/output_011550_000010.png
11550,1155,8,45,135,image/output_011550_000011.png
11550,1155,8,45,180,image/output_011550_000012.png
11550,1155,8,45,225,image/output_011550_000013.png
11550,1155,8,45,270,image/output_011550_000014.png
11550,1155,8,45,315,image/output_011550_000015.png
11550,1155,8,90,0,image/output_011550_000016.png
11550,1155,8,90,45,image/output_011550_000017.png
11550,1155,8,90,90,image/output_011550_000018.png
11550,1155,8,90,135,image/output_011550_000019.png
11550,1155,8,90,180,image/output_011550_000020.png
11550,1155,8,90,225,image/output_011550_000021.png
11550,1155,8,90,270,image/output_011550_000022.png
11550,1155,8,90,315,image/output_011550_000023.png
11560,1156,8,0,0,image/output_011560_000000.png
11560,1156,8,0,45,image/output_011560_000001.png
11560,1156,8,0,90,image/output_011560_000002.png
11560,1156,8,0,135,image/output_011560_000003.png
11560,1156,8,0,180,image/output_011560_000004.png
11560,1156,8,0,225,image/output_011560_000005.png
11560,1156,8,0,270,image/output_011560_000006.png
11560,1156,8,0,315,image/output_011560_000007.png
11560,1156,8,45,0,image/output_011560_000008.png
11560,1156,8,45,45,image/output_011560_000009.png
11560,1156,8,45,90,image/output_011560_000010.png
11560,1156,8,45,135,image/output_011560_000011.png
11560,1156,8,45,180,image/output_011560_000012.png
11560,1156,8,45,225,image/output_011560_000013.png
11560,1156,8,45,270,image/output_011560_000014.png
11560,1156,8,45,315,image/output_011560_000015.png
11560,1156,8,90,0,image/output_011560_000016.png
11560,1156,8,90,45,image/output_011560_000017.png
11560,1156,8,90,90,image/output_011560_000018.png
11560,1156,8,90,135,image/output_011560_000019.png
11560,1156,8,90,180,image/output_011560_000020.png
11560,1156,8,90,225,image/output_011560_000021.png
11560,1156,8,90,270,image/output_011560_000022.png
11560,1156,8,90,315,image/output_011560_000023.png
11570,1157,8,0,0,image/output_011570_000000.png
11570,1157,8,0,45,image/output_011570_000001.png
11570,1157,8,0,90,image/output_011570_000002.png
11570,1157,8,0,135,image/output_011570_000003.png
11570,1157,8,0,180,image/output_011570_000004.png
11570,1157,8,0,225,image/output_011570_000005.png
11570,1157,8,0,270,image/output_011570_000006.png
11570,1157,8,0,315,image/output_011570_000007.png
11570,1157,8,45,0,image/output_011570_000008.png
11570,1157,8,45,45,image/output_011570_000009.png
11570,1157,8,45,90,image/output_011570_000010.png
11570,1157,8,45,135,image/output_011570_000011.png
11570,1157,8,45,180,image/output_011570_000012.png
11570,1157,8,45,225,image/output_011570_000013.png
11570,1157,8,45,270,image/output_011570_000014.png
11570,1157,8,45,315,image/output_011570_000015.png
11570,1157,8,90,0,image/output_011570_000016.png
11570,1157,8,90,45,image/output_011570_000017.png
11570,1157,8,90,90,image/output_011570_000018.png
11570,1157,8,90,135,image/output_011570_000019.png
11570,1157,8,90,180,image/output_011570_000020.png
11570,1157,8,90,225,image/output_011570_000021.png
11570,1157,8,90,270,image/output_011570_000022.png
11570,1157,8,90,315,image/output_011570_000023.png
11580,1158,8,0,0,image/output_011580_000000.png
11580,1158,8,0,45,image/output_011580_000001.png
11580,1158,8,0,90,image/output_011580_000002.png
11580,1158,8,0,135,image/output_011580_000003.png
11580,1158,8,0,180,image/output_011580_000004.png
11580,1158,8,0,225,image/output_011580_000005.png
11580,1158,8,0,270,image/output_011580_000006.png
11580,1158,8,0,315,image/output_011580_000007.png
11580,1158,8,45,0,image/output_011580_000008.png
11580,1158,8,45,45,image/output_011580_000009.png
11580,1158,8,45,90,image/output_011580_000010.png
11580,1158,8,45,135,image/output_011580_000011.png
11580,1158,8,45,180,image/output_011580_000012.png
11580,1158,8,45,225,image/output_011580_000013.png
11580,1158,8,45,270,image/output_011580_000014.png
11580,1158,8,45,315,image/output_011580_000015.png
11580,1158,8,90,0,image/output_011580_000016.png
11580,1158,8,90,45,image/output_011580_000017.png
11580,1158,8,90,90,image/output_011580_000018.png
11580,1158,8,90,135,image/output_011580_000019.png
11580,1158,8,90,180,image/output_011580_000020.png
11580,1158,8,90,225,image/output_011580_000021.png
11580,1158,8,90,270,image/output_011580_000022.png
11580,1158,8,90,315,image/output_011580_000023.png
11590,1159,8,0,0,image/output_011590_000000.png
11590,1159,8,0,45,image/output_011590_000001.png
11590,1159,8,0,90,image/output_011590_000002.png
11590,1159,8,0,135,image/output_011590_000003.png
11590,1159,8,0,180,image/output_011590_000004.png
11590,1159,8,0,225,image/output_011590_000005.png
11590,1159,8,0,270,image/output_011590_000006.png
11590,1159,8,0,315,image/output_011590_000007.png
11590,1159,8,45,0,image/output_011590_000008.png
11590,1159,8,45,45,image/output_011590_000009.png
11590,1159,8,45,90,image/output_011590_000010.png
11590,1159,8,45,135,image/output_011590_000011.png
11590,1159,8,45,180,image/output_011590_000012.png
11590,1159,8,45,225,image/output_011590_000013.png
11590,1159,8,45,270,image/output_011590_000014.png
11590,1159,8,45,315,image/output_011590_000015.png
11590,1159,8,90,0,image/output_011590_000016.png
11590,1159,8,90,45,image/output_011590_000017.png
11590,1159,8,90,90,image/output_011590_000018.png
11590,1159,8,90,135,image/output_011590_000019.png
11590,1159,8,90,180,image/output_011590_000020.png
11590,1159,8,90,225,image/output_011590_000021.png
11590,1159,8,90,270,image/output_011590_000022.png
11590,1159,8,90,315,image/output_011590_000023.png
11600,1160,8,0,0,image/output_011600_000000.png
11600,1160,8,0,45,image/output_011600_000001.png
11600,1160,8,0,90,image/output_011600_000002.png
11600,1160,8,0,135,image/output_011600_000003.png
11600,1160,8,0,180,image/output_011600_000004.png
11600,1160,8,0,225,image/output_011600_000005.png
11600,1160,8,0,270,image/output_011600_000006.png
11600,1160,8,0,315,image/output_011600_000007.png
11600,1160,8,45,0,image/output_011600_000008.png
11600,1160,8,45,45,image/output_011600_000009.png
11600,1160,8,45,90,image/output_011600_000010.png
11600,1160,8,45,135,image/output_011600_000011.png
11600,1160,8,45,180,image/output_011600_000012.png
11600,1160,8,45,225,image/output_011600_000013.png
11600,1160,8,45,270,image/output_011600_000014.png
11600,1160,8,45,315,image/output_011600_000015.png
11600,1160,8,90,0,image/output_011600_000016.png
11600,1160,8,90,45,image/output_011600_000017.png
11600,1160,8,90,90,image/output_011600_000018.png
11600,1160,8,90,135,image/output_011600_000019.png
11600,1160,8,90,180,image/output_011600_000020.png
11600,1160,8,90,225,image/output_011600_000021.png
11600,1160,8,90,270,image/output_011600_000022.png
11600,1160,8,90,315,image/output_011600_000023.png
11610,1161,8,0,0,image/output_011610_000000.png
11610,1161,8,0,45,image/output_011610_000001.png
11610,1161,8,0,90,image/output_011610_000002.png
11610,1161,8,0,135,image/output_011610_000003.png
11610,1161,8,0,180,image/output_011610_000004.png
11610,1161,8,0,225,image/output_011610_000005.png
11610,1161,8,0,270,image/output_011610_000006.png
11610,1161,8,0,315,image/output_011610_000007.png
11610,1161,8,45,0,image/output_011610_000008.png
11610,1161,8,45,45,image/output_011610_000009.png
11610,1161,8,45,90,image/output_011610_000010.png
11610,1161,8,45,135,image/output_011610_000011.png
11610,1161,8,45,180,image/output_011610_000012.png
11610,1161,8,45,225,image/output_011610_000013.png
11610,1161,8,45,270,image/output_011610_000014.png
11610,1161,8,45,315,image/output_011610_000015.png
11610,1161,8,90,0,image/output_011610_000016.png
11610,1161,8,90,45,image/output_011610_000017.png
11610,1161,8,90,90,image/output_011610_000018.png
11610,1161,8,90,135,image/output_011610_000019.png
11610,1161,8,90,180,image/output_011610_000020.png
11610,1161,8,90,225,image/output_011610_000021.png
11610,1161,8,90,270,image/output_011610_000022.png
11610,1161,8,90,315,image/output_011610_000023.png
11620,1162,8,0,0,image/output_011620_000000.png
11620,1162,8,0,45,image/output_011620_000001.png
11620,1162,8,0,90,image/output_011620_000002.png
11620,1162,8,0,135,image/output_011620_000003.png
11620,1162,8,0,180,image/output_011620_000004.png
11620,1162,8,0,225,image/output_011620_000005.png
11620,1162,8,0,270,image/output_011620_000006.png
11620,1162,8,0,315,image/output_011620_000007.png
11620,1162,8,45,0,image/output_011620_000008.png
11620,1162,8,45,45,image/output_011620_000009.png
11620,1162,8,45,90,image/output_011620_000010.png
11620,1162,8,45,135,image/output_011620_000011.png
11620,1162,8,45,180,image/output_011620_000012.png
11620,1162,8,45,225,image/output_011620_000013.png
11620,1162,8,45,270,image/output_011620_000014.png
11620,1162,8,45,315,image/output_011620_000015.png
11620,1162,8,90,0,image/output_011620_000016.png
11620,1162,8,90,45,image/output_011620_000017.png
11620,1162,8,90,90,image/output_011620_000018.png
11620,1162,8,90,135,image/output_011620_000019.png
11620,1162,8,90,180,image/output_011620_000020.png
11620,1162,8,90,225,image/output_011620_000021.png
11620,1162,8,90,270,image/output_011620_000022.png
11620,1162,8,90,315,image/output_011620_000023.png
11630,1163,8,0,0,image/output_011630_000000.png
11630,1163,8,0,45,image/output_011630_000001.png
11630,1163,8,0,90,image/output_011630_000002.png
11630,1163,8,0,135,image/output_011630_000003.png
11630,1163,8,0,180,image/output_011630_000004.png
11630,1163,8,0,225,image/output_011630_000005.png
11630,1163,8,0,270,image/output_011630_000006.png
11630,1163,8,0,315,image/output_011630_000007.png
11630,1163,8,45,0,image/output_011630_000008.png
11630,1163,8,45,45,image/output_011630_000009.png
11630,1163,8,45,90,image/output_011630_000010.png
11630,1163,8,45,135,image/output_011630_000011.png
11630,1163,8,45,180,image/output_011630_000012.png
11630,1163,8,45,225,image/output_011630_000013.png
11630,1163,8,45,270,image/output_011630_000014.png
11630,1163,8,45,315,image/output_011630_000015.png
11630,1163,8,90,0,image/output_011630_000016.png
11630,1163,8,90,45,image/output_011630_000017.png
11630,1163,8,90,90,image/output_011630_000018.png
11630,1163,8,90,135,image/output_011630_000019.png
11630,1163,8,90,180,image/output_011630_000020.png
11630,1163,8,90,225,image/output_011630_000021.png
11630,1163,8,90,270,image/output_011630_000022.png
11630,1163,8,90,315,image/output_011630_000023.png
11640,1164,8,0,0,image/output_011640_000000.png
11640,1164,8,0,45,image/output_011640_000001.png
11640,1164,8,0,90,image/output_011640_000002.png
11640,1164,8,0,135,image/output_011640_000003.png
11640,1164,8,0,180,image/output_011640_000004.png
11640,1164,8,0,225,image/output_011640_000005.png
11640,1164,8,0,270,image/output_011640_000006.png
11640,1164,8,0,315,image/output_011640_000007.png
11640,1164,8,45,0,image/output_011640_000008.png
11640,1164,8,45,45,image/output_011640_000009.png
11640,1164,8,45,90,image/output_011640_000010.png
11640,1164,8,45,135,image/output_011640_000011.png
11640,1164,8,45,180,image/output_011640_000012.png
11640,1164,8,45,225,image/output_011640_000013.png
11640,1164,8,45,270,image/output_011640_000014.png
11640,1164,8,45,315,image/output_011640_000015.png
11640,1164,8,90,0,image/output_011640_000016.png
11640,1164,8,90,45,image/output_011640_000017.png
11640,1164,8,90,90,image/output_011640_000018.png
11640,1164,8,90,135,image/output_011640_000019.png
11640,1164,8,90,180,image/output_011640_000020.png
11640,1164,8,90,225,image/output_011640_000021.png
11640,1164,8,90,270,image/output_011640_000022.png
11640,1164,8,90,315,image/output_011640_000023.png
11650,1165,8,0,0,image/output_011650_000000.png
11650,1165,8,0,45,image/output_011650_000001.png
11650,1165,8,0,90,image/output_011650_000002.png
11650,1165,8,0,135,image/output_011650_000003.png
11650,1165,8,0,180,image/output_011650_000004.png
11650,1165,8,0,225,image/output_011650_000005.png
11650,1165,8,0,270,image/output_011650_000006.png
11650,1165,8,0,315,image/output_011650_000007.png
11650,1165,8,45,0,image/output_011650_000008.png
11650,1165,8,45,45,image/output_011650_000009.png
11650,1165,8,45,90,image/output_011650_000010.png
11650,1165,8,45,135,image/output_011650_000011.png
11650,1165,8,45,180,image/output_011650_000012.png
11650,1165,8,45,225,image/output_011650_000013.png
11650,1165,8,45,270,image/output_011650_000014.png
11650,1165,8,45,315,image/output_011650_000015.png
11650,1165,8,90,0,image/output_011650_000016.png
11650,1165,8,90,45,image/output_011650_000017.png
11650,1165,8,90,90,image/output_011650_000018.png
11650,1165,8,90,135,image/output_011650_000019.png
11650,1165,8,90,180,image/output_011650_000020.png
11650,1165,8,90,225,image/output_011650_000021.png
11650,1165,8,90,270,image/output_011650_000022.png
11650,1165,8,90,315,image/output_011650_000023.png
11660,1166,8,0,0,image/output_011660_000000.png
11660,1166,8,0,45,image/output_011660_000001.png
11660,1166,8,0,90,image/output_011660_000002.png
11660,1166,8,0,135,image/output_011660_000003.png
11660,1166,8,0,180,image/output_011660_000004.png
11660,1166,8,0,225,image/output_011660_000005.png
11660,1166,8,0,270,image/output_011660_000006.png
11660,1166,8,0,315,image/output_011660_000007.png
11660,1166,8,45,0,image/output_011660_000008.png
11660,1166,8,45,45,image/output_011660_000009.png
11660,1166,8,45,90,image/output_011660_000010.png
11660,1166,8,45,135,image/output_011660_000011.png
11660,1166,8,45,180,image/output_011660_000012.png
11660,1166,8,45,225,image/output_011660_000013.png
11660,1166,8,45,270,image/output_011660_000014.png
11660,1166,8,45,315,image/output_011660_000015.png
11660,1166,8,90,0,image/output_011660_000016.png
11660,1166,8,90,45,image/output_011660_000017.png
11660,1166,8,90,90,image/output_011660_000018.png
11660,1166,8,90,135,image/output_011660_000019.png
11660,1166,8,90,180,image/output_011660_000020.png
11660,1166,8,90,225,image/output_011660_000021.png
11660,1166,8,90,270,image/output_011660_000022.png
11660,1166,8,90,315,image/output_011660_000023.png
11670,1167,8,0,0,image/output_011670_000000.png
11670,1167,8,0,45,image/output_011670_000001.png
11670,1167,8,0,90,image/output_011670_000002.png
11670,1167,8,0,135,image/output_011670_000003.png
11670,1167,8,0,180,image/output_011670_000004.png
11670,1167,8,0,225,image/output_011670_000005.png
11670,1167,8,0,270,image/output_011670_000006.png
11670,1167,8,0,315,image/output_011670_000007.png
11670,1167,8,45,0,image/output_011670_000008.png
11670,1167,8,45,45,image/output_011670_000009.png
11670,1167,8,45,90,image/output_011670_000010.png
11670,1167,8,45,135,image/output_011670_000011.png
11670,1167,8,45,180,image/output_011670_000012.png
11670,1167,8,45,225,image/output_011670_000013.png
11670,1167,8,45,270,image/output_011670_000014.png
11670,1167,8,45,315,image/output_011670_000015.png
11670,1167,8,90,0,image/output_011670_000016.png
11670,1167,8,90,45,image/output_011670_000017.png
11670,1167,8,90,90,image/output_011670_000018.png
11670,1167,8,90,135,image/output_011670_000019.png
11670,1167,8,90,180,image/output_011670_000020.png
11670,1167,8,90,225,image/output_011670_000021.png
11670,1167,8,90,270,image/output_011670_000022.png
11670,1167,8,90,315,image/output_011670_000023.png
11680,1168,8,0,0,image/output_011680_000000.png
11680,1168,8,0,45,image/output_011680_000001.png
11680,1168,8,0,90,image/output_011680_000002.png
11680,1168,8,0,135,image/output_011680_000003.png
11680,1168,8,0,180,image/output_011680_000004.png
11680,1168,8,0,225,image/output_011680_000005.png
11680,1168,8,0,270,image/output_011680_000006.png
11680,1168,8,0,315,image/output_011680_000007.png
11680,1168,8,45,0,image/output_011680_000008.png
11680,1168,8,45,45,image/output_011680_000009.png
11680,1168,8,45,90,image/output_011680_000010.png
11680,1168,8,45,135,image/output_011680_000011.png
